90, *, 51744, Educated, *, NonMarried, Exec-managerial, Single, Orient, Male, 0, 0, 50-100, *, >50k
56, *, 196307, Educated, *, Married, Prof-specialty, In-Family, Occident, Male, 0, 0, 50-100, *, >50k
56, *, 155657, Educated, *, Married, Exec-managerial, Single, Occident, Female, 0, 0, 50-100, *, <=50k
56, *, 317847, Educated, *, Married, Adm-clerical, Single, Occident, Male, 0, 0, 50-100, *, <=50k
56, *, 193453, Educated, *, Married, Prof-specialty, In-Family, Occident, Male, 0, 1902, 50-100, *, >50k
56, *, 91905, Educated, *, Married, Sales, In-Family, Occident, Female, 0, 0, 0-50, *, <=50k
56, *, 335605, Educated, *, Married, Other-service, In-Family, Occident, Male, 0, 1887, 50-100, *, >50k
56, *, 231232, Educated, *, Married, Adm-clerical, In-Family, Occident, Male, 0, 0, 0-50, *, <=50k
56, *, 125000, Educated, *, Married, Adm-clerical, In-Family, Occident, Male, 0, 0, 50-100, *, >50k
56, *, 56331, Educated, *, NonMarried, Machine-op-inspct, Single, Occident, Male, 0, 0, 0-50, *, <=50k
56, *, 255386, Educated, *, Married, Adm-clerical, In-Family, Orient, Male, 0, 0, 50-100, *, <=50k
56, *, 205601, Educated, *, Married, Prof-specialty, In-Family, Occident, Male, 99999, 0, 50-100, *, >50k
56, *, 318450, Educated, *, Married, Adm-clerical, In-Family, Occident, Male, 0, 0, 50-100, *, >50k
56, *, 164332, Educated, *, Married, Sales, In-Family, Occident, Female, 0, 0, 0-50, *, <=50k
56, *, 192869, Educated, *, Married, Craft-repair, In-Family, Occident, Male, 0, 1977, 50-100, *, >50k
56, *, 214323, Educated, *, Married, Craft-repair, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
56, *, 112840, Educated, *, Married, Exec-managerial, In-Family, Occident, Male, 0, 0, 50-100, *, >50k
56, *, 93415, Educated, *, Married, Adm-clerical, Single, Orient, Female, 0, 0, 50-100, *, <=50k
56, *, 274475, Educated, *, Married, Sales, Single, Occident, Female, 0, 0, 50-100, *, <=50k
56, *, 32316, Educated, *, Married, Exec-managerial, Single, Occident, Female, 0, 0, 50-100, *, <=50k
56, *, 157525, Educated, *, Married, Protective-serv, Single, Orient, Male, 0, 0, 50-100, *, <=50k
56, *, 182460, Educated, *, Married, Handlers-cleaners, In-Family, Occident, Male, 0, 0, 50-100, *, >50k
56, *, 205735, Educated, *, Married, Machine-op-inspct, Single, Occident, Male, 0, 0, 50-100, *, <=50k
56, *, 134756, Educated, *, NonMarried, Other-service, Single, Orient, Female, 0, 0, 50-100, *, <=50k
56, *, 51662, Educated, *, Married, Other-service, In-Family, Occident, Female, 0, 0, 50-100, *, <=50k
56, *, 174040, Educated, *, Married, Other-service, Single, Occident, Male, 0, 0, 50-100, *, <=50k
56, *, 267652, Educated, *, Married, Craft-repair, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
56, *, 274111, Educated, *, Married, Prof-specialty, Single, Occident, Male, 0, 1669, 50-100, *, <=50k
56, *, 155657, Educated, *, Married, Machine-op-inspct, Single, Occident, Female, 0, 0, 0-50, *, <=50k
56, *, 62539, Educated, *, Married, Other-service, Single, Occident, Female, 0, 0, 50-100, *, >50k
56, *, 119891, Educated, *, Married, Exec-managerial, In-Family, Occident, Male, 0, 1672, 50-100, *, <=50k
56, *, 191917, Educated, *, Married, Adm-clerical, Single, Occident, Female, 4101, 0, 50-100, *, <=50k
56, *, 175964, Educated, *, Married, Other-service, Single, Occident, Female, 0, 0, 50-100, *, <=50k
56, *, 266091, Educated, *, NonMarried, Prof-specialty, Single, Occident, Female, 0, 0, 50-100, *, <=50k
56, *, 255406, Educated, *, Married, Exec-managerial, Single, Occident, Female, 0, 0, 50-100, *, <=50k
56, *, 231781, Educated, *, Married, Sales, In-Family, Occident, Male, 0, 0, 50-100, *, >50k
56, *, 170324, Educated, *, Married, Craft-repair, In-Family, Orient, Male, 0, 0, 50-100, *, <=50k
56, *, 53366, Educated, *, Married, Transport-moving, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
56, *, 158752, Educated, *, Married, Exec-managerial, In-Family, Occident, Female, 0, 0, 50-100, *, <=50k
56, *, 28729, Educated, *, Married, Machine-op-inspct, Single, Occident, Female, 0, 0, 50-100, *, <=50k
56, *, 104842, Educated, *, Married, Prof-specialty, Single, Orient, Female, 0, 0, 50-100, *, <=50k
56, *, 391926, Educated, *, Married, Exec-managerial, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
56, *, 169133, Educated, *, Married, Other-service, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
56, *, 85018, Educated, *, NonMarried, Adm-clerical, Single, Occident, Female, 0, 0, 50-100, *, <=50k
56, *, 172071, Educated, *, Married, Other-service, Single, Orient, Female, 0, 0, 50-100, *, <=50k
56, *, 282023, Educated, *, Married, Adm-clerical, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
56, *, 140558, Educated, *, Married, Sales, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
56, *, 202220, Educated, *, Married, Tech-support, Single, Orient, Female, 0, 0, 0-50, *, <=50k
56, *, 201822, Educated, *, Married, Handlers-cleaners, In-Family, Occident, Male, 0, 2002, 50-100, *, <=50k
56, *, 257555, Educated, *, Married, Sales, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
56, *, 107314, Educated, *, Married, Adm-clerical, Single, Orient, Female, 0, 0, 50-100, *, <=50k
56, *, 155238, Educated, *, Married, Adm-clerical, In-Family, Occident, Male, 0, 0, 50-100, *, >50k
56, *, 286487, Educated, *, Married, Craft-repair, In-Family, Occident, Male, 2885, 0, 50-100, *, <=50k
56, *, 129836, Educated, *, Married, Other-service, In-Family, Occident, Female, 0, 0, 0-50, *, <=50k
56, *, 176280, Educated, *, Married, Other-service, Single, Occident, Male, 0, 0, 50-100, *, <=50k
56, *, 33323, Educated, *, Married, Machine-op-inspct, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
56, *, 76281, Educated, *, Married, Prof-specialty, Single, Occident, Female, 0, 0, 50-100, *, <=50k
56, *, 267763, Educated, *, Married, Other-service, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
56, *, 48102, Educated, *, Married, Exec-managerial, In-Family, Occident, Female, 0, 1977, 50-100, *, >50k
56, *, 235205, Educated, *, Married, Other-service, Single, Occident, Female, 0, 0, 50-100, *, <=50k
56, *, 229335, Educated, *, Married, Adm-clerical, Single, Occident, Female, 0, 0, 50-100, *, <=50k
56, *, 187873, Educated, *, Married, Adm-clerical, Single, Occident, Female, 0, 0, 50-100, *, <=50k
56, *, 230039, Educated, *, NonMarried, Other-service, In-Family, Occident, Female, 0, 0, 0-50, *, <=50k
56, *, 109856, Educated, *, Married, Exec-managerial, In-Family, Occident, Male, 15024, 0, 50-100, *, >50k
56, *, 170217, Educated, *, Married, Farming-fishing, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
56, *, 34626, Educated, *, Married, Exec-managerial, Single, Occident, Female, 0, 1980, 50-100, *, <=50k
56, *, 381965, Educated, *, Married, Prof-specialty, In-Family, Occident, Male, 15024, 0, 50-100, *, >50k
56, *, 32446, Educated, *, Married, Craft-repair, In-Family, Occident, Male, 0, 0, 50-100, *, >50k
56, *, 187487, Educated, *, Married, Craft-repair, In-Family, Occident, Male, 0, 0, 50-100, *, >50k
56, *, 94156, Educated, *, Married, Prof-specialty, In-Family, Occident, Male, 0, 1977, 50-100, *, >50k
56, *, 129762, Educated, *, Married, Adm-clerical, Single, Occident, Female, 0, 0, 0-50, *, <=50k
56, *, 68658, Educated, *, Married, Exec-managerial, In-Family, Occident, Male, 0, 0, 50-100, *, >50k
56, *, 466498, Educated, *, Married, Craft-repair, In-Family, Orient, Male, 0, 0, 50-100, *, >50k
56, *, 67662, Educated, *, Married, Prof-specialty, Single, Occident, Female, 0, 0, 0-50, *, <=50k
56, *, 35723, Educated, *, Married, Craft-repair, In-Family, Occident, Male, 0, 0, 50-100, *, >50k
56, *, 151474, Educated, *, Married, Sales, Single, Occident, Female, 0, 0, 50-100, *, <=50k
56, *, 149686, Educated, *, Married, Machine-op-inspct, Single, Occident, Female, 0, 0, 50-100, *, <=50k
56, *, 264436, Educated, *, Married, Exec-managerial, Single, Occident, Female, 0, 0, 50-100, *, <=50k
56, *, 220187, Educated, *, Married, Sales, In-Family, Occident, Male, 0, 0, 50-100, *, >50k
55, *, 117299, Educated, *, Married, Craft-repair, In-Family, Occident, Male, 7688, 0, 50-100, *, >50k
55, *, 286230, Educated, *, Married, Sales, In-Family, Occident, Female, 0, 0, 0-50, *, <=50k
55, *, 177484, Educated, *, Married, Other-service, In-Family, Orient, Male, 0, 1672, 50-100, *, <=50k
55, *, 49996, Educated, *, NonMarried, Machine-op-inspct, Single, Orient, Female, 0, 0, 50-100, *, <=50k
55, *, 308746, Educated, *, Married, Prof-specialty, Single, Occident, Male, 0, 0, 50-100, *, >50k
55, *, 125000, Educated, *, Married, Exec-managerial, Single, Occident, Male, 0, 0, 50-100, *, >50k
55, *, 124808, Educated, *, Married, Prof-specialty, In-Family, Occident, Male, 0, 1977, 50-100, *, >50k
55, *, 98545, Educated, *, Married, Adm-clerical, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
55, *, 283635, Educated, *, Married, Prof-specialty, Single, Occident, Female, 0, 0, 0-50, *, <=50k
55, *, 26290, Educated, *, Married, Exec-managerial, Single, Occident, Female, 0, 0, 0-50, *, <=50k
55, *, 239404, Educated, *, Married, Transport-moving, In-Family, Orient, Male, 0, 0, 50-100, *, <=50k
55, *, 211678, Educated, *, Married, Machine-op-inspct, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
55, *, 198145, Educated, *, Married, Prof-specialty, In-Family, Occident, Male, 7298, 0, 50-100, *, >50k
55, *, 31905, Educated, *, Married, Exec-managerial, In-Family, Occident, Male, 0, 1977, 50-100, *, >50k
55, *, 92215, Educated, *, NonMarried, Adm-clerical, Single, Occident, Female, 0, 0, 50-100, *, <=50k
55, *, 185195, Educated, *, Married, Exec-managerial, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
55, *, 322691, Educated, *, Married, Sales, In-Family, Occident, Male, 3103, 0, 50-100, *, >50k
55, *, 51008, Educated, *, Married, Adm-clerical, Single, Occident, Female, 0, 0, 50-100, *, <=50k
55, *, 219775, Educated, *, Married, Other-service, Single, Occident, Female, 0, 0, 0-50, *, <=50k
55, *, 326297, Educated, *, Married, Adm-clerical, Single, Occident, Female, 0, 0, 0-50, *, <=50k
55, *, 121912, Educated, *, Married, Transport-moving, In-Family, Occident, Male, 0, 0, 0-50, *, >50k
55, *, 157932, Educated, *, Married, Handlers-cleaners, Single, Occident, Male, 0, 0, 50-100, *, <=50k
55, *, 135439, Educated, *, Married, Prof-specialty, Single, Occident, Female, 0, 0, 50-100, *, <=50k
55, *, 321333, Educated, *, Married, Adm-clerical, In-Family, Occident, Male, 0, 0, 50-100, *, >50k
55, *, 135803, Educated, *, Married, Exec-managerial, In-Family, Orient, Male, 0, 1579, 0-50, *, <=50k
55, *, 256335, Educated, *, Married, Exec-managerial, Single, Orient, Male, 0, 0, 50-100, *, <=50k
55, *, 100054, Educated, *, NonMarried, Other-service, Single, Occident, Male, 0, 0, 50-100, *, <=50k
55, *, 101338, Educated, *, Married, Craft-repair, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
55, *, 164857, Educated, *, Married, Machine-op-inspct, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
55, *, 105304, Educated, *, Married, Machine-op-inspct, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
55, *, 189933, Educated, *, Married, Transport-moving, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
55, *, 157486, Educated, *, Married, Prof-specialty, In-Family, Occident, Male, 7298, 0, 50-100, *, >50k
55, *, 419732, Educated, *, Married, Other-service, Single, Occident, Female, 0, 0, 0-50, *, <=50k
55, *, 270859, Educated, *, Married, Prof-specialty, In-Family, Occident, Male, 0, 0, 50-100, *, >50k
55, *, 381965, Educated, *, Married, Craft-repair, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
55, *, 99131, Educated, *, Married, Prof-specialty, In-Family, Occident, Female, 0, 2246, 50-100, *, >50k
55, *, 105582, Educated, *, Married, Handlers-cleaners, In-Family, Occident, Male, 3103, 0, 50-100, *, >50k
55, *, 193130, Educated, *, Married, Prof-specialty, In-Family, Occident, Male, 0, 0, 50-100, *, >50k
55, *, 170350, Educated, *, Married, Other-service, In-Family, Occident, Female, 0, 0, 50-100, *, <=50k
55, *, 161334, Educated, *, Married, Other-service, Single, Occident, Female, 0, 0, 0-50, *, <=50k
55, *, 199067, Educated, *, Married, Machine-op-inspct, In-Family, Occident, Male, 0, 0, 0-50, *, <=50k
55, *, 116878, Educated, *, Married, Prof-specialty, In-Family, Occident, Male, 15024, 0, 0-50, *, >50k
55, *, 80167, Educated, *, Married, Prof-specialty, Single, Occident, Female, 0, 0, 50-100, *, <=50k
55, *, 387569, Educated, *, Married, Craft-repair, In-Family, Occident, Male, 4386, 0, 50-100, *, >50k
55, *, 88876, Educated, *, Married, Exec-managerial, In-Family, Orient, Male, 0, 0, 50-100, *, >50k
55, *, 436861, Educated, *, Married, Prof-specialty, Single, Occident, Female, 14084, 0, 50-100, *, >50k
55, *, 35340, Educated, *, Married, Craft-repair, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
55, *, 227856, Educated, *, Married, Exec-managerial, In-Family, Occident, Male, 0, 2415, 50-100, *, >50k
55, *, 253062, Educated, *, Married, Prof-specialty, In-Family, Occident, Male, 0, 0, 50-100, *, >50k
55, *, 173296, Educated, *, Married, Prof-specialty, Single, Occident, Female, 0, 0, 50-100, *, <=50k
55, *, 195329, Educated, *, Married, Other-service, Single, Occident, Female, 2202, 0, 0-50, *, <=50k
55, *, 84774, Educated, *, Married, Priv-house-serv, In-Family, Occident, Female, 0, 0, 0-50, *, <=50k
55, *, 102058, Educated, *, Married, Exec-managerial, In-Family, Occident, Male, 0, 0, 50-100, *, >50k
55, *, 197422, Educated, *, Married, Transport-moving, In-Family, Occident, Male, 7688, 0, 50-100, *, >50k
55, *, 176897, Educated, *, Married, Tech-support, Single, Occident, Male, 0, 0, 50-100, *, <=50k
55, *, 238638, Educated, *, Married, Sales, In-Family, Occident, Male, 4386, 0, 50-100, *, >50k
55, *, 146477, Educated, *, Married, Craft-repair, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
55, *, 161662, Educated, *, Married, Exec-managerial, In-Family, Occident, Male, 0, 0, 50-100, *, >50k
55, *, 110871, Educated, *, Married, Sales, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
55, *, 173090, Educated, *, Married, Prof-specialty, Single, Occident, Female, 0, 0, 50-100, *, <=50k
55, *, 158641, Educated, *, Married, Adm-clerical, Single, Occident, Female, 0, 0, 50-100, *, <=50k
55, *, 141549, Educated, *, Married, Craft-repair, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
55, *, 129173, Educated, *, NonMarried, Handlers-cleaners, Single, Orient, Male, 0, 0, 50-100, *, <=50k
55, *, 31728, Educated, *, Married, Adm-clerical, In-Family, Occident, Female, 0, 0, 50-100, *, >50k
55, *, 153788, Educated, *, Married, Adm-clerical, In-Family, Occident, Female, 0, 0, 0-50, *, <=50k
55, *, 314592, Educated, *, Married, Craft-repair, In-Family, Occident, Male, 0, 0, 50-100, *, >50k
55, *, 28151, Educated, *, Married, Adm-clerical, Single, Occident, Female, 0, 0, 50-100, *, >50k
55, *, 201112, Educated, *, Married, Prof-specialty, Single, Orient, Female, 0, 0, 50-100, *, <=50k
55, *, 41938, Educated, *, Married, Prof-specialty, In-Family, Occident, Female, 0, 0, 0-50, *, <=50k
55, *, 185436, Educated, *, Married, Exec-managerial, In-Family, Occident, Male, 0, 0, 50-100, *, >50k
55, *, 177163, Educated, *, Married, Prof-specialty, Single, Occident, Female, 914, 0, 50-100, *, <=50k
55, *, 208311, Educated, *, Married, Tech-support, In-Family, Occident, Male, 0, 1977, 0-50, *, >50k
55, *, 50164, Educated, *, Married, Exec-managerial, In-Family, Occident, Male, 0, 0, 50-100, *, >50k
55, *, 171467, Educated, *, Married, Craft-repair, Single, Orient, Male, 0, 0, 50-100, *, >50k
55, *, 149168, Educated, *, Married, Farming-fishing, In-Family, Occident, Male, 0, 0, 0-50, *, <=50k
55, *, 168956, Educated, *, Married, Adm-clerical, Single, Occident, Female, 0, 0, 50-100, *, <=50k
55, *, 160362, Educated, *, Married, Adm-clerical, In-Family, Occident, Male, 0, 0, 50-100, *, >50k
55, *, 323706, Educated, *, Married, Exec-managerial, In-Family, Occident, Male, 0, 1902, 50-100, *, >50k
55, *, 334308, Educated, *, Married, Exec-managerial, In-Family, Occident, Female, 0, 0, 0-50, *, >50k
55, *, 130957, Educated, *, Married, Craft-repair, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
55, *, 177380, Educated, *, Married, Adm-clerical, Single, Occident, Female, 0, 0, 0-50, *, <=50k
55, *, 104724, Educated, *, Married, Prof-specialty, In-Family, Occident, Male, 0, 0, 50-100, *, >50k
55, *, 164332, Educated, *, Married, Other-service, Single, Occident, Female, 0, 0, 0-50, *, <=50k
55, *, 120970, Educated, *, Married, Craft-repair, In-Family, Orient, Male, 0, 0, 50-100, *, >50k
55, *, 193374, Educated, *, Married, Tech-support, In-Family, Occident, Male, 0, 0, 50-100, *, >50k
55, *, 119762, Educated, *, Married, Transport-moving, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
55, *, 199856, Educated, *, Married, Sales, In-Family, Occident, Female, 0, 0, 50-100, *, <=50k
55, *, 193130, Educated, *, Married, Handlers-cleaners, In-Family, Occident, Male, 0, 1887, 50-100, *, >50k
55, *, 191367, Educated, *, Married, Sales, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
55, *, 255364, Educated, *, Married, Prof-specialty, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
55, *, 171015, Educated, *, NonMarried, Adm-clerical, In-Family, Occident, Female, 0, 0, 0-50, *, <=50k
55, *, 28735, Educated, *, Married, Adm-clerical, Single, Occident, Female, 0, 0, 50-100, *, <=50k
55, *, 179534, Educated, *, Married, Handlers-cleaners, Single, Occident, Female, 0, 0, 50-100, *, <=50k
55, *, 277034, Educated, *, Married, Protective-serv, Single, Occident, Male, 0, 0, 50-100, *, <=50k
55, *, 298449, Educated, *, Married, Exec-managerial, In-Family, Occident, Male, 0, 2415, 50-100, *, >50k
55, *, 272656, Educated, *, Married, Tech-support, In-Family, Occident, Male, 0, 0, 50-100, *, >50k
55, *, 255364, Educated, *, Married, Exec-managerial, In-Family, Occident, Male, 0, 0, 50-100, *, >50k
55, *, 319733, Educated, *, Married, Craft-repair, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
55, *, 165881, Educated, *, Married, Exec-managerial, In-Family, Occident, Male, 0, 0, 50-100, *, >50k
55, *, 169611, Educated, *, Married, Adm-clerical, Single, Occident, Female, 0, 0, 50-100, *, <=50k
55, *, 147653, Educated, *, Married, Adm-clerical, Single, Occident, Female, 0, 0, 50-100, *, <=50k
55, *, 68006, Educated, *, NonMarried, Other-service, In-Family, Occident, Female, 0, 0, 50-100, *, <=50k
55, *, 76901, Educated, *, Married, Exec-managerial, In-Family, Occident, Male, 0, 0, 50-100, *, >50k
55, *, 80445, Educated, *, Married, Craft-repair, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
55, *, 193568, Educated, *, Married, Adm-clerical, Single, Occident, Female, 0, 0, 50-100, *, <=50k
55, *, 116442, Educated, *, NonMarried, Sales, Single, Occident, Male, 0, 0, 0-50, *, <=50k
55, *, 308373, Educated, *, Married, Exec-managerial, In-Family, Occident, Female, 0, 0, 50-100, *, >50k
55, *, 212448, Educated, *, Married, Adm-clerical, Single, Occident, Female, 0, 0, 50-100, *, <=50k
